-0.0296299	0.0245430765714399
2.31066735597654	0.0736224695159988
4.49709267480943	0.12266818580906
6.46290641238322	0.17165062089843
7.98116595183335	0.220540176169214
9.03946102529818	0.269307276854925
9.55934008993986	0.317922389969249
9.70848619898284	0.366356042247629
9.31941101355817	0.414578838087766
8.56393813983215	0.462561477478145
7.32178351073333	0.510274773903639
5.72412960511748	0.557689672217232
3.89510155507881	0.60477726646691
1.80627819814821	0.651508817666748
-0.326836768945694	0.697855771501222
-2.41794135203573	0.743789775951804
-4.43491810515945	0.789282698834894
-6.32388150003412	0.834306645240176
-7.76881662696041	0.878833974858517
-8.96168389215545	0.922837319188564
-9.62219399630187	0.966289598611224
-9.85301423887199	1.00916403932129
-9.63780965871649	1.05143419010552
-8.96331912012439	1.09307393895648
-7.69787993753613	1.13405752951172
-6.16699827982666	1.17435957730765
-4.23892865784989	1.21395508583781
-1.96568831392717	1.25281946240521
0.372427119817623	1.2909285337585
2.6377318572399	1.32825856150192
4.86746148910624	1.36478625726898
6.78990989050013	1.40048879764997
8.35893777441706	1.43534383886371
9.43222311971793	1.46932953116366
9.99740593872765	1.50242453296911
10.0365216207812	1.53460802471202
9.59292057272684	1.56585972239036
8.70239290592596	1.59615989081879
7.53589434742669	1.62548935656797
5.94381113282125	1.6538295205837
4.10271267987559	1.68116237047733
2.21907909787512	1.70747049247911
0.101346244180648	1.73273708304635
-2.0512247452049	1.75694596011833
-4.05961869375747	1.78008157401018
-5.91816200959422	1.80212901793827
-7.35640918790478	1.82307403816955
-8.48710466062945	1.84290304378776
-9.14495918853399	1.86160311606959
-9.2955800276626	1.87916201746408
-8.97179280221987	1.8955682001686
-8.17023566216499	1.91081081429534
-6.98691632549979	1.92487971562223
-5.36813110925437	1.93776547292236
-3.53363711936226	1.94945937486659
-1.33996615287987	1.95995343649385
0.798173192109536	1.96924040524424
3.02699910133449	1.97731376655002
5.00654021594181	1.98416774898013
6.73185697334478	1.98979732893378
8.18634816088848	1.99419823487936
9.02424626895489	1.99736695113475
9.41951870036101	1.99930072118574
9.27942556335878	1.99999755053931
8.67077108081695	1.99945620910891
7.56573455734928	1.99767623312927
6.12848820341231	1.99465792659819
4.42380565123731	1.99040236224354
2.50341871595601	1.9849113820136
0.534516223528507	1.97818759708935
-1.55530485755857	1.97023438741756
-3.63976700486828	1.96105590076391
-5.66609478355762	1.95065705128546
-7.4344481245138	1.93904351762237
-8.82881874163611	1.9262217405088
-9.89484487696571	1.91219891990356
-10.3165529092084	1.89698301164082
-10.3754075460741	1.88058272360223
-9.87719131440383	1.86300751141152
-8.86658796771743	1.84426757365304
-7.44218637472312	1.82437384661647
-5.66071355359315	1.80333799856946
-3.58413797209605	1.78117242356104
-1.31485632089588	1.75789023475831
1.02613249171785	1.73350525731971
3.36155660390767	1.70803202080806
5.43314650819326	1.68148575114728
7.26233812038636	1.65388236212652
8.71228394747373	1.62523844645621
9.57368637107573	1.59557126638043
9.95980417628492	1.56489874385055
9.91056183579532	1.53323945026536
9.31583166280329	1.50061259578294
8.19997337404121	1.46703801821025
6.81539814751654	1.43253617147618
5.08779607006834	1.39712811369463
3.16011836492926	1.36083549482403
1.06604059641121	1.32368054393007
-0.987500167157602	1.28568605605903
-3.17766549719319	1.24687537872878
-5.08760929724154	1.2072723980453
-6.77326063056554	1.16690152445251
-8.26895074412109	1.1257876781237
-9.3186940595731	1.08395627400275
-9.81951236005326	1.04143320650405
-9.86950821317717	0.998244833879752
-9.37057479077314	0.954417962263754
-8.38035111269377	0.909979829401517
-7.01649474884429	0.864958088075485
-5.28379908062475	0.81938078923582
-3.24726919356524	0.773276364846504
-1.07200258325873	0.726673610457039
1.14072450782602	0.679601667510157
3.29750681866419	0.632090005396186
5.30131128996466	0.584168403264882
7.00697138497643	0.535866931605747
8.27105337480596	0.48721593360799
9.06815552691331	0.438246006311504
9.3016373965236	0.388987981560369
9.06246299480342	0.33947290677057
8.38545385222468	0.289732025523736
7.35154428207357	0.239796757998884
5.868237987038	0.189698681254283
4.13560335742024	0.139469509371661
2.12848927694349	0.0891410734751201
0.116129303741119	0.0387453016372273
-1.90930535774308	-0.0116858013151179
-3.89923921677291	-0.0621201740823942
-5.66190318983174	-0.11252571924895
-7.1762816276572	-0.162870323701436
-8.45511808083376	-0.21312187909624
-9.27677215283211	-0.26324830236295
-9.60201239059407	-0.313217556230763
-9.44529402977754	-0.362997669764758
-8.83004193615251	-0.412556758898873
-7.6744578402645	-0.461863046952414
-6.1178717974379	-0.510884885116881
-4.18298419993593	-0.55959077289989
-1.97521574712758	-0.607949378512958
0.322962503520709	-0.655929559189926
2.646555752714	-0.703500381422782
4.91332786036951	-0.750631141101678
6.80195310134706	-0.797291383545979
8.46931351237996	-0.843450923413164
9.66693324690194	-0.889079864472502
10.4638645603704	-0.934148619230432
10.6772599867723	-0.978627928394655
10.411162939853	-1.02248888016403
9.60501528966003	-1.0657029293314
8.41795553508753	-1.10824191618658
6.91161015124749	-1.15007808520693
5.03153708126173	-1.19118410352275
3.0704026631502	-1.23153307914531
0.873577037199342	-1.27109857894491
-1.28370848937515	-1.30985464636699
-3.35498536789003	-1.34777581887405
-5.18856732122914	-1.38483714510161
-6.74691553687268	-1.42101420171623
-7.94270631997975	-1.45628310996425
-8.7405535678723	-1.49062055189959
-9.156735	-1.52400378627938
-9.05344158484546	-1.55641066411646
-8.50375607936404	-1.58781964387778
-7.36546433685161	-1.61820980631792
-5.8124353704437	-1.64756086893748
-3.86162914052547	-1.67585320005588
-1.7603522794443	-1.70306783248859
0.489629055567162	-1.72918647681904
2.77850826553458	-1.75419153425555
4.94241240618883	-1.77806610906404
6.78659296885545	-1.80079402056733
8.23548059920192	-1.82235981470236
9.26669618019406	-1.84274877512667
9.84033182654216	-1.86194693386587
9.9079438586637	-1.87994108149412
9.52689924344882	-1.89671877683998
8.74570391400401	-1.91226835620996
7.46949466573678	-1.92657894212294
5.89321779272327	-1.93964045154839
3.99457632744978	-1.95144360364196
1.95501443490614	-1.96197992697225
-0.246625597103129	-1.97124176623274
-2.33030653719967	-1.97922228843351
-4.43365116156789	-1.98591548856719
-6.24954293694127	-1.99131619474458
-7.69389986057997	-1.99542007279505
-8.89290940881911	-1.99822363032763
-9.61263850939134	-1.99972422024884
-9.78404235065522	-1.99992004373372
-9.58380398275633	-1.99881015264683
-8.88876339802833	-1.99639445141035
-7.77233652715424	-1.99267369831686
-6.15607129288674	-1.98764950628454
-4.16805633925225	-1.98132434305312
-1.9537606246672	-1.97370153081908
0.339515975673681	-1.96478524530911
2.68190666443235	-1.95458051429115
4.72329535990458	-1.94309321552259
6.56126476256679	-1.93033007413587
8.03364192870245	-1.91629865946177
9.00971456984244	-1.90100738129118
9.52621435032548	-1.88446548557666
9.53705617472166	-1.86668304957522
9.04947184590187	-1.84767097643428
8.18964260872213	-1.8274409892231
6.84343248102413	-1.80600562441234
5.26993780145399	-1.78337822480488
3.30054169077729	-1.75957293192114
1.25486092089406	-1.73460467784286
-0.936653639762135	-1.7084891765194
-3.00539795011876	-1.68124291454111
-5.08025937624285	-1.6528831413846
-6.78991049407232	-1.62342785913531
-8.22651784043947	-1.59289581169282
-9.3837536184426	-1.56130647346495
-9.97931016564727	-1.52868003755702
-10.1417579820709	-1.49503740346289
-9.81183259892588	-1.4604001642648
-8.97231615318418	-1.42479059334946
-7.69642369376731	-1.388231630648
-6.05204688362002	-1.35074686840797
-4.0529648702469	-1.31236053650568
-1.81732830499858	-1.27309748730757
0.354824372324146	-1.23298318008982
